DATASET	NLME_RESULT_ID	NLME_CURVE_ID	COSMIC_ID	CELL_LINE_NAME	SANGER_MODEL_ID	TCGA_DESC	DRUG_ID	DRUG_NAME	PUTATIVE_TARGET	PATHWAY_NAME	COMPANY_ID	WEBRELEASE	MIN_CONC	MAX_CONC	LN_IC50	AUC	RMSE	Z_SCORE
GDSC2	343	16020083	906877	GR-ST	SIDM01259	ALL	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	1e-04	10	-3.352497	0.508452	0.15964	-0.85953
GDSC2	343	16020364	906999	GCT	SIDM00853	UNCLASSIFIED	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	1e-04	10	-1.811722	0.635602	0.109597	-0.347546
GDSC2	343	16020646	907000	ESS-1	SIDM01043	UNCLASSIFIED	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	1e-04	10	-3.824918	0.468045	0.106815	-1.016511
GDSC2	343	16020928	907042	H4	SIDM00852	LGG	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	1e-04	10	-4.097239	0.444822	0.117138	-1.107001
GDSC2	343	16021483	907044	HC-1	SIDM01073	UNCLASSIFIED	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	1e-04	10	-4.684696	0.394114	0.13588	-1.302207
GDSC2	343	16021762	907045	HCC1419	SIDM00882	BRCA	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	1e-04	10	4.771844	0.988387	0.068134	1.84011
GDSC2	343	16022049	907046	HCC1569	SIDM00878	BRCA	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	0.009766	10	2.709477	0.89387	0.18531	1.154805
GDSC2	343	16022304	907047	HCC1806	SIDM00875	UNCLASSIFIED	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	1e-04	10	-5.851175	0.295463	0.146779	-1.689817
GDSC2	343	16022590	907048	HCC70	SIDM00673	BRCA	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	1e-04	10	3.569633	0.96995	0.116537	1.440627
GDSC2	343	16022873	907051	HEC-1	SIDM00596	UCEC	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	1e-04	10	3.206833	0.947062	0.091537	1.320072
GDSC2	343	16023157	907053	HEL	SIDM00594	LAML	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	0.010005	10	-4.818133	0.058246	0.047767	-1.346547
GDSC2	343	16023411	907055	HGC-27	SIDM00290	STAD	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	1e-04	10	-1.794592	0.64219	0.256917	-0.341854
GDSC2	343	16023691	907056	HH	SIDM00671	UNCLASSIFIED	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	1e-04	10	5.784704	0.99129	0.03309	2.176673
GDSC2	343	16023973	907057	HLE	SIDM00064	LIHC	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	1e-04	10	-2.685086	0.565088	0.148901	-0.637756
GDSC2	343	16024255	907058	HMV-II	SIDM00291	SKCM	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	1e-04	10	1.349545	0.855365	0.145091	0.702913
GDSC2	343	16024537	907060	HOS	SIDM00806	UNCLASSIFIED	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	1e-04	10	-3.256589	0.51694	0.153999	-0.827661
GDSC2	343	16024818	907061	HSC-3	SIDM00589	HNSC	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	1e-04	10	-2.295639	0.598456	0.252615	-0.508347
GDSC2	343	16025098	907062	HSC-4	SIDM00588	HNSC	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	1e-04	10	-3.31716	0.511605	0.164001	-0.847788
GDSC2	343	16025379	907063	HT	SIDM00661	DLBC	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	0.010005	10	-3.074698	0.283602	0.249834	-0.76722
GDSC2	343	16025556	907064	HT-1080	SIDM00828	UNCLASSIFIED	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	1e-04	10	-0.134644	0.76264	0.170665	0.209731
GDSC2	343	16025835	907065	HT-1197	SIDM00676	BLCA	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	1e-04	10	4.28929	0.965308	0.169939	1.679762
GDSC2	343	16026103	907066	HT-1376	SIDM00678	BLCA	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	1e-04	10	5.325385	0.980029	0.078005	2.024046
GDSC2	343	16026305	907067	HT-144	SIDM00695	SKCM	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	1e-04	10	2.419573	0.928698	0.148665	1.058473
GDSC2	343	16026585	907068	HT-3	SIDM00679	CESC	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	1e-04	10	-3.2229	0.51972	0.11508	-0.816467
GDSC2	343	16026867	907069	HuCCT1	SIDM00587	UNCLASSIFIED	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	1e-04	10	-0.192215	0.754091	0.14637	0.190601
GDSC2	343	16027148	907071	HuH-7	SIDM00585	LIHC	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	1e-04	10	3.439703	0.950112	0.084003	1.397452
GDSC2	343	16027429	907072	HuO9	SIDM00599	UNCLASSIFIED	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	1e-04	10	-4.542308	0.406963	0.1162	-1.254893
GDSC2	343	16027713	907073	HuTu-80	SIDM00694	UNCLASSIFIED	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	0.010005	10	-5.367504	0.058334	0.045107	-1.529098
GDSC2	343	16027967	907169	IGR-1	SIDM01060	SKCM	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	1e-04	10	2.33449	0.930633	0.146173	1.030201
GDSC2	343	16028246	907170	IMR-5	SIDM01206	NB	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	1e-04	10	-3.815004	0.468668	0.179927	-1.013217
GDSC2	343	16028529	907171	IPC-298	SIDM01059	SKCM	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	0.010005	10	-2.586294	0.324627	0.242341	-0.604928
GDSC2	343	16028704	907172	IST-MEL1	SIDM00225	SKCM	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	1e-04	10	-3.177725	0.522597	0.201424	-0.801455
GDSC2	343	16028878	907173	IST-MES1	SIDM00224	MESO	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	1e-04	10	0.439868	0.800675	0.111975	0.400636
GDSC2	343	16029161	907175	JAR	SIDM01039	UNCLASSIFIED	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	0.010005	10	-3.127761	0.245333	0.272792	-0.784853
GDSC2	343	16029340	907176	JEG-3	SIDM01218	UNCLASSIFIED	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	0.010005	10	2.37453	0.892535	0.215828	1.043506
GDSC2	343	16029516	907268	JiyoyeP-2003	SIDM00808	UNCLASSIFIED	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	1e-04	10	-4.167188	0.438525	0.136583	-1.130244
GDSC2	343	16029785	907269	JVM-2	SIDM01013	CLL	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	1e-04	10	-4.792754	0.38732	0.137776	-1.338114
GDSC2	343	16030060	907270	JVM-3	SIDM01012	CLL	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	1e-04	10	-5.519796	0.323729	0.143382	-1.579703
GDSC2	343	16030340	907271	KALS-1	SIDM00613	LGG	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	1e-04	10	1.933523	0.888616	0.160598	0.896963
GDSC2	343	16030621	907272	KARPAS-45	SIDM01007	ALL	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	1e-04	10	3.268188	0.981017	0.063492	1.340459
GDSC2	343	16030897	907273	KARPAS-299	SIDM01010	UNCLASSIFIED	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	1e-04	10	-3.193393	0.522451	0.188571	-0.806662
GDSC2	343	16031148	907274	KARPAS-422	SIDM01008	DLBC	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	1e-04	10	-1.361403	0.676558	0.180257	-0.197909
GDSC2	343	16031432	907275	KASUMI-1	SIDM01005	LAML	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	0.010005	10	-1.584819	0.439223	0.114726	-0.272148
GDSC2	343	16031687	907276	KATOIII	SIDM00687	STAD	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	1e-04	10	4.941904	0.960361	0.102655	1.896619
GDSC2	343	16031967	907277	KE-37	SIDM01003	ALL	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	1e-04	10	-4.807257	0.38256	0.083458	-1.342933
GDSC2	343	16032248	907278	KG-1	SIDM00785	LAML	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	1e-04	10	-2.113473	0.615461	0.183879	-0.447815
GDSC2	343	16032530	907279	KINGS-1	SIDM00612	LGG	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	1e-04	10	3.095165	0.908064	0.083797	1.282966
GDSC2	343	16032811	907280	KMOE-2	SIDM01019	LAML	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	1e-04	10	-2.552433	0.577803	0.223272	-0.593677
GDSC2	343	16033090	907281	KMS-12-BM	SIDM01020	MM	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	1e-04	10	0.052806	0.800882	0.259797	0.272019
GDSC2	343	16033373	907282	KNS-42	SIDM00607	LGG	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	0.010005	10	0.9364	0.72609	0.176994	0.565629
GDSC2	343	16033551	907285	HuP-T3	SIDM00533	PAAD	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	1e-04	10	1.084742	0.825464	0.085406	0.614921
GDSC2	343	16033832	907286	HuP-T4	SIDM00531	PAAD	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	1e-04	10	-3.02061	0.536466	0.128397	-0.749248
GDSC2	343	16034113	907287	HT55	SIDM00541	COREAD	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	1e-04	10	0.384255	0.799473	0.136291	0.382156
GDSC2	343	16034399	907289	HT-115	SIDM00534	COREAD	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	0.010005	10	0.105427	0.660389	0.19529	0.289504
GDSC2	343	16034654	907290	H-EMC-SS	SIDM00535	UNCLASSIFIED	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	1e-04	10	-0.213656	0.744091	0.15429	0.183476
GDSC2	343	16034935	907291	GP5d	SIDM00537	COREAD	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	1e-04	10	-3.563237	0.490614	0.186168	-0.929557
GDSC2	343	16035216	907295	DMS-53	SIDM00523	SCLC	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	1e-04	10	-0.345933	0.754957	0.189847	0.139522
GDSC2	343	16035497	907298	G-402	SIDM00855	UNCLASSIFIED	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	1e-04	10	-3.46021	0.49945	0.222218	-0.895322
GDSC2	343	16035777	907299	G-401	SIDM00856	UNCLASSIFIED	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	1e-04	10	-1.975112	0.62131	0.252079	-0.401839
GDSC2	343	16036057	907300	KY821	SIDM00553	LAML	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	1e-04	10	-3.576603	0.489364	0.101419	-0.933999
GDSC2	343	16036338	907311	KU812	SIDM00308	LCML	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	1e-04	10	-3.834843	0.467274	0.124127	-1.019809
GDSC2	343	16036619	907312	KU-19-19	SIDM01033	BLCA	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	1e-04	10	-3.228657	0.519229	0.169014	-0.81838
GDSC2	343	16036900	907313	KS-1	SIDM00555	GBM	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	1e-04	10	1.956859	0.892963	0.108399	0.904717
GDSC2	343	16037180	907314	KP-N-YN	SIDM00556	NB	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	1e-04	1	-2.390695	0.705719	0.148411	-0.539933
GDSC2	343	16037431	907317	KYSE-150	SIDM01031	ESCA	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	1e-04	10	-0.484531	0.743447	0.222575	0.093467
GDSC2	343	16037604	907318	KYSE-180	SIDM01030	ESCA	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	1e-04	10	1.004983	0.864278	0.166191	0.588418
GDSC2	343	16037886	907319	KYSE-270	SIDM01029	ESCA	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	1e-04	10	-2.959796	0.541969	0.132514	-0.729039
GDSC2	343	16038167	907320	KYSE-450	SIDM01027	ESCA	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	1e-04	10	2.780415	0.930847	0.138918	1.178377
GDSC2	343	16038450	907321	KYSE-510	SIDM01026	ESCA	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	0.010005	10	-5.549694	0.051504	0.164806	-1.589638
GDSC2	343	16038683	907322	L-428	SIDM00327	UNCLASSIFIED	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	1e-04	10	-4.93848	0.37183	0.133134	-1.386537
GDSC2	343	16038964	907323	L-540	SIDM00329	UNCLASSIFIED	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	1e-04	10	-4.786374	0.384948	0.152169	-1.335994
GDSC2	343	16039246	907783	LAMA-84	SIDM00346	LCML	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	1e-04	10	-3.828364	0.467519	0.123024	-1.017656
GDSC2	343	16039529	907786	LC-2-ad	SIDM00297	LUAD	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	0.010005	10	-4.31711	0.137164	0.079232	-1.180062
GDSC2	343	16039706	907787	LC4-1	SIDM00549	ALL	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	1e-04	10	-3.760155	0.473462	0.072429	-0.994991
GDSC2	343	16039987	907788	LNCaP-Clone-FGC	SIDM00683	PRAD	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	1e-04	10	-1.020435	0.699748	0.164611	-0.084609
GDSC2	343	16040269	907789	LOUCY	SIDM00342	ALL	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	1e-04	10	-0.360202	0.762746	0.202293	0.134781
GDSC2	343	16040551	907790	LoVo	SIDM00839	COREAD	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	1e-04	10	-2.81442	0.552114	0.169389	-0.680732
GDSC2	343	16040836	907791	LP-1	SIDM00340	MM	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	0.010005	10	3.94419	0.958166	0.045172	1.565088
GDSC2	343	16041091	907792	LS-123	SIDM00776	COREAD	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	1e-04	10	1.110331	0.812882	0.087616	0.623424
GDSC2	343	16041373	907794	LS-411N	SIDM00660	COREAD	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	1e-04	10	0.372975	0.797211	0.127476	0.378408
GDSC2	343	16041645	907795	LS-513	SIDM00677	COREAD	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	0.001001	10	-3.242431	0.406109	0.204121	-0.822957
GDSC2	343	16041879	907796	LU-99A	SIDM01219	UNCLASSIFIED	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	1e-04	10	-1.718871	0.632418	0.148754	-0.316692
GDSC2	343	16042160	907799	MC116	SIDM00637	DLBC	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	0.010005	10	-5.41473	0.020742	0.11385	-1.54479
GDSC2	343	16042336	908118	MC-IXC	SIDM01246	NB	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	0.010005	10	-6.277303	0.026491	0.041705	-1.831415
GDSC2	343	16042512	908120	MDA-MB-175-VII	SIDM00633	BRCA	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	1e-04	10	1.518687	0.831195	0.216811	0.759117
GDSC2	343	16042691	908121	MDA-MB-361	SIDM00528	BRCA	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	1e-04	10	2.685112	0.943375	0.181382	1.146709
GDSC2	343	16042977	908122	MDA-MB-453	SIDM00272	BRCA	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	1e-04	10	0.143419	0.79106	0.278172	0.302129
GDSC2	343	16043262	908123	MDA-MB-468	SIDM00628	BRCA	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	1e-04	10	-1.799283	0.638415	0.181107	-0.343412
GDSC2	343	16043547	908124	MEL-HO	SIDM00337	SKCM	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	0.010005	10	1.234173	0.777366	0.180312	0.664576
GDSC2	343	16043725	908125	MEL-JUSO	SIDM00336	SKCM	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	1e-04	10	1.705475	0.891683	0.139866	0.821185
GDSC2	343	16044007	908126	MEG-01	SIDM00526	LCML	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	1e-04	10	-2.797482	0.556206	0.232589	-0.675104
GDSC2	343	16044288	908127	MES-SA	SIDM00625	UNCLASSIFIED	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	1e-04	10	-2.598598	0.572638	0.269902	-0.609017
GDSC2	343	16044564	908128	Mewo	SIDM00545	SKCM	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	1e-04	10	1.914425	0.888839	0.137495	0.890617
GDSC2	343	16044738	908129	MFE-280	SIDM00335	UCEC	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	1e-04	10	3.070961	0.931347	0.124353	1.274923
GDSC2	343	16045019	908130	MFE-296	SIDM00334	UCEC	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	1e-04	10	2.279084	0.925573	0.150373	1.01179
GDSC2	343	16045301	908131	MG-63	SIDM00525	UNCLASSIFIED	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	1e-04	10	-2.747856	0.559105	0.140343	-0.658614
GDSC2	343	16045563	908132	MHH-CALL-2	SIDM00331	UNCLASSIFIED	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	1e-04	10	-3.558184	0.490958	0.13042	-0.927878
GDSC2	343	16045836	908133	MHH-CALL-4	SIDM00376	NA	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	0.010005	10	-4.083093	0.15421	0.168193	-1.1023
GDSC2	343	16046020	908134	MHH-ES-1	SIDM00386	UNCLASSIFIED	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	1e-04	10	-3.84565	0.466623	0.117613	-1.0234
GDSC2	343	16046311	908135	MHH-NB-11	SIDM00387	NB	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	0.010005	10	-4.765724	0.090303	0.104263	-1.329132
GDSC2	343	16046489	908136	MHH-PREB-1	SIDM00388	UNCLASSIFIED	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	1e-04	10	-0.901537	0.719373	0.228209	-0.0451
GDSC2	343	16046765	908138	MKN1	SIDM00271	UNCLASSIFIED	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	1e-04	10	0.184638	0.780638	0.07473	0.315826
GDSC2	343	16047041	908139	MKN28	SIDM00260	STAD	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	1e-04	10	2.071421	0.893304	0.144392	0.942785
GDSC2	343	16047323	908141	ML-2	SIDM00441	LAML	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	1e-04	10	-5.059457	0.361256	0.129976	-1.426737
GDSC2	343	16047604	908142	MLMA	SIDM00561	UNCLASSIFIED	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	1e-04	10	-4.024622	0.450874	0.169622	-1.082871
GDSC2	343	16047885	908143	MN-60	SIDM00438	UNCLASSIFIED	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	1e-04	10	-1.037389	0.700933	0.149219	-0.090242
GDSC2	343	16048163	908144	MOG-G-CCM	SIDM00532	LGG	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	1e-04	10	0.522556	0.80427	0.1618	0.428112
GDSC2	343	16048332	908145	MOG-G-UVW	SIDM00504	LGG	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	1e-04	10	-3.505676	0.495546	0.143608	-0.91043
GDSC2	343	16048505	908146	MOLT-13	SIDM00433	ALL	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	1e-04	10	-1.388552	0.678246	0.099783	-0.20693
GDSC2	343	16048785	908147	MOLT-16	SIDM00431	ALL	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	1e-04	10	-4.491506	0.409854	0.076362	-1.238012
GDSC2	343	16049063	908148	MONO-MAC-6	SIDM01023	LAML	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	1e-04	10	-4.842423	0.380465	0.265738	-1.354618
GDSC2	343	16049237	908149	Mo-T	SIDM00623	UNCLASSIFIED	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	1e-04	10	-1.923287	0.628193	0.199467	-0.384618
GDSC2	343	16049519	908150	MPP-89	SIDM00222	MESO	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	1e-04	10	0.133724	0.787354	0.175938	0.298907
GDSC2	343	16049802	908151	MRK-nu-1	SIDM00562	BRCA	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	1e-04	10	-1.563678	0.662985	0.175428	-0.265123
GDSC2	343	16050085	908152	MSTO-211H	SIDM00640	MESO	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	1e-04	10	-0.955529	0.706912	0.265612	-0.063041
GDSC2	343	16050364	908156	MV-4-11	SIDM00657	UNCLASSIFIED	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	1e-04	1	-5.425538	0.411224	0.105768	-1.548382
GDSC2	343	16050555	908158	NALM-6	SIDM00429	UNCLASSIFIED	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	1e-04	10	-5.25155	0.345236	0.128146	-1.490567
GDSC2	343	16050836	908159	NAMALWA	SIDM00641	UNCLASSIFIED	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	1e-04	10	-4.925051	0.372755	0.119128	-1.382075
GDSC2	343	16051118	908440	NB69	SIDM00244	NB	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	1e-04	10	-3.364912	0.507481	0.128173	-0.863656
GDSC2	343	16051396	908441	NCCIT	SIDM00655	NA	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	1e-04	10	4.480759	0.983723	0.098955	1.743385
GDSC2	343	16051572	908442	NCI-H508	SIDM00777	COREAD	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	0.010005	10	-2.084116	0.389168	0.085718	-0.438059
GDSC2	343	16051751	908443	NCI-H520	SIDM01130	LUSC	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	1e-04	10	-2.568888	0.572833	0.1191	-0.599145
GDSC2	343	16052032	908444	SNU-1	SIDM01146	STAD	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	1e-04	10	-1.968477	0.626717	0.268027	-0.399634
GDSC2	343	16052312	908445	SNU-5	SIDM01144	STAD	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	1e-04	10	-3.657887	0.482533	0.143417	-0.961008
GDSC2	343	16052587	908446	SNU-16	SIDM01145	STAD	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	1e-04	1	-3.85406	0.580326	0.11577	-1.026195
GDSC2	343	16052748	908447	NH-12	SIDM00577	NB	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	1e-04	10	-1.68529	0.646455	0.172469	-0.305533
GDSC2	343	16053025	908448	NKM-1	SIDM00576	LAML	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	1e-04	10	-4.869822	0.379528	0.173665	-1.363723
GDSC2	343	16053200	908449	NMC-G1	SIDM00575	LGG	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	0.010005	10	1.044086	0.669287	0.089125	0.601412
GDSC2	343	16053384	908450	no-11	SIDM00573	LGG	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	0.010005	10	3.463066	0.901807	0.115936	1.405216
GDSC2	343	16053561	908451	NOMO-1	SIDM00580	LAML	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	1e-04	10	-3.926022	0.459267	0.116072	-1.050107
GDSC2	343	16053844	908452	no-10	SIDM00574	LGG	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	0.010005	10	1.157421	0.761212	0.179489	0.639072
GDSC2	343	16054019	908454	NTERA-2-cl-D1	SIDM01203	UNCLASSIFIED	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	1e-04	10	0.189525	0.794106	0.182844	0.317449
GDSC2	343	16054192	908455	NUGC-3	SIDM00572	STAD	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	1e-04	10	-4.012882	0.453708	0.122401	-1.07897
GDSC2	343	16054473	908457	NCI-H747	SIDM00778	COREAD	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	1e-04	10	1.810777	0.861229	0.088859	0.856176
GDSC2	343	16054755	908458	NCI-H716	SIDM00779	COREAD	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	1e-04	10	3.868973	0.957188	0.122643	1.540094
GDSC2	343	16055037	908459	NCI-H596	SIDM01127	UNCLASSIFIED	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	1e-04	10	3.774334	0.956805	0.09139	1.508647
GDSC2	343	16055319	908460	NCI-H441	SIDM00925	LUAD	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	1e-04	10	2.564545	0.865033	0.128139	1.106646
GDSC2	343	16055586	908461	NCI-N87	SIDM01147	STAD	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	1046	Y	1e-04	10	1.034651	0.821836	0.12506	0.598276
